source_file,level,index,word,ja_translation,phrase,phrase_repeat,raw_text
TOEIC_kin_kaitei_04.mp3,level_600,364,relatively,比較的新しい製品,a [relatively] new product,a [relatively] new product,relatively | 企画的新しい製品。 | a [relatively] new product. | a [relatively] new product.
TOEIC_kin_kaitei_04.mp3,level_600,365,appeal,その映画は全年齢層の心に訴える。,The movie [appeals] to all ages.,The movie [appeals] to all ages.,appeal | その映画は全年冷蔵の心に訴える。 | The movie [appeals] to all ages. | The movie [appeals] to all ages.
TOEIC_kin_kaitei_04.mp3,level_600,366,eager,エドガーは新しいスキルを学ぶことを熱望している。,Edgar is [eager] to learn new skills.,Edgar is [eager] to learn new skills.,eager | 江戸川は新しいスキルを学ぶことを熱望している。 | Edgar is [eager] to learn new skills. | Edgar is [eager] to learn new skills.
TOEIC_kin_kaitei_04.mp3,level_600,367,storm,嵐が理由でイベントを中止する,cancel an event due to a [storm],cancel an event due to a [storm],storm | 嵐が理由でイベントを中止する。 | cancel an event due to a [storm]. | cancel an event due to a [storm].
TOEIC_kin_kaitei_04.mp3,level_600,368,lack,情報不足,a [lack] of information,a [lack] of information,[left] | 情報不足。 | a lack of information. | a lack of information.
TOEIC_kin_kaitei_04.mp3,level_600,369,essential,チームワークは我々のキッチンに不可欠です。,Teamwork is [essential] in our kitchen.,Teamwork is [essential] in our kitchen.,essential | チームワークは我々のキッチンに不可欠です。 | Teamwork is [essential] in our kitchen. | Teamwork is [essential] in our kitchen.
TOEIC_kin_kaitei_04.mp3,level_600,370,reflect,変更を反映する,[reflect] a change,[reflect] a change,reflect | 変更を繁栄する。 | [reflect] a chain. | [reflect] a change.
TOEIC_kin_kaitei_04.mp3,level_600,371,surround,その地域は山に囲まれている。,The area is [surrounded] by mountains.,The area is [surrounded] by mountains.,surround | その地域は山に囲まれている。 | The area is [surrounded] by mountains. | The area is [surrounded] by mountains.
TOEIC_kin_kaitei_04.mp3,level_600,372,afterward,後でご質問いただけます。,You can ask questions [afterwards].,You can ask questions [afterward].,afterward | 後でご質問いただけます。 | You can ask questions [afterwards]. | You can ask questions [afterward].
TOEIC_kin_kaitei_04.mp3,level_600,373,closely,農入業者と密接に連携する,work [closely] with supplier,work [closely] with supplier,closely | 農入業者と密接に連携する。 | Work [closely] with supplier. | Work [closely] with suppliers.
TOEIC_kin_kaitei_04.mp3,level_600,374,permanent,常設展,a [permanent] exhibit,a [permanent] exhibit,permanent | 上設点。 | a [permanent] exhibit. | a [permanent] exhibit.
TOEIC_kin_kaitei_04.mp3,level_600,375,deserve,あなたは昇進に値します。,You [deserve] a promotion.,You [deserve] a promotion.,[dessert] | あなたは精神に値します。 | You deserve a promotion. | You deserve a promotion.
TOEIC_kin_kaitei_04.mp3,level_600,376,existing,既存の顧客,[existing] customer,[existing] customers,existing | 既存の顧客。 | [existing] customer. | [existing] customers.
TOEIC_kin_kaitei_04.mp3,level_600,377,regret,遅れを残念に思います。,We [regret] the delay.,We [regret] the delay.,regret | 僕れを残念に思います。 | We [regret] the delay. | We [regret] the delay.
TOEIC_kin_kaitei_04.mp3,level_600,378,treatment,水処理工場,a water [treatment] plant,a water [treatment] plant,treatment | 水処理工場。 | a water [treatment] plant. | a water [treatment] plant.
TOEIC_kin_kaitei_04.mp3,level_600,379,dozen,マネージャーは12枚のピザを注文した。,The manager ordered a [dozen] pizza.,The manager ordered a [dozen] pizzas.,[does it?] | マネージャーは12枚のピザを注文した。 | The manager ordered a dozen pizza. | The manager ordered a dozen pizzas.
TOEIC_kin_kaitei_04.mp3,level_600,380,proceed,ステージに進んでください。,Please [proceed] to the stage.,Please [proceed] to the stage.,proceed | テージに進んでください。 | Please [proceed] to the stage. | Please [proceed] to the stage.
TOEIC_kin_kaitei_04.mp3,level_600,381,connection,無線インターネット接続,a wireless internet [connection],a wireless internet [connection],connection | 無線インターネット説得。 | a wireless internet [connection]. | A wireless internet [connection].
TOEIC_kin_kaitei_04.mp3,level_600,382,rush,急ぎの注文,a [rush] order,a [rush] order,rush | 急ぎの注文。 | A [rush] order. | A [rush] order.
TOEIC_kin_kaitei_04.mp3,level_600,383,preserve,環境を保護する,[preserve] the environment,[preserve] the environment,preserve | 環境を保護する。 | [preserve] the environment. | [preserve] the environment.
TOEIC_kin_kaitei_04.mp3,level_600,384,crop,年間の米の収穫高,the annual rice [crop],the annual rice [crop],crop | 年間の米の収穫だか。 | the annual Rice [crop]. | the annual rice [crop].
TOEIC_kin_kaitei_04.mp3,level_600,385,aim,そのクラスは初心者向けです。,The class is [aimed] at beginners.,The class is [aimed] at beginners.,aim | そのクラスは初心者向けです。 | The class is [aimed] at beginner. | The class is [aimed] at beginners.
TOEIC_kin_kaitei_04.mp3,level_600,386,normally,普段は家で仕事をしています。,"[Normally], I work at home.","[Normally], I work at home.","normally | 普段は家で仕事をしています。 | [normally], I work at home. | [normally], I work at home."
TOEIC_kin_kaitei_04.mp3,level_600,387,attempt,荷物を配達する2回目の試み,The second [attempt] to deliver a package,The second [attempt] to deliver a package,attempt | 荷物を配達する2回目の試み。 | The second [attempt] to deliver a package. | The second [attempt] to deliver a package.
TOEIC_kin_kaitei_04.mp3,level_600,388,factor,考慮すべき要素がいくつかあります。,There are several [factors] to consider.,There are several [factors] to consider.,factor | 考慮すべき要素がいくつかあります。 | There are several [factors] to consider. | There are several [factors] to consider.
TOEIC_kin_kaitei_04.mp3,level_600,389,election,地方選挙,a local [election],a local [election],election | 地方選挙 | a local [election]. | a local [election].
TOEIC_kin_kaitei_04.mp3,level_600,390,promising,有望な候補者。,a [promising] candidate,a [promising] candidate,[promise it] | 有望な候補者。 | a promising candidate. | a promising candidate.
TOEIC_kin_kaitei_04.mp3,level_600,391,accurate,正確な記録を残す,keep [accurate] record,keep [accurate] records,accurate | 正確な記録を残す。 | Keep [accurate] record. | Keep [accurate] records.
TOEIC_kin_kaitei_04.mp3,level_600,392,finding,最新の研究結果,the latest research [findings],the latest research [findings],finding | 最新の研究結果。 | The latest research find. | the latest research [findings].
TOEIC_kin_kaitei_04.mp3,level_600,393,slightly,平均よりわずかに良い,[slightly] better than average,[slightly] better than average,slightly | 平均よりわずかに良い。 | [slightly] better than average. | [slightly] better than average.
TOEIC_kin_kaitei_04.mp3,level_600,394,native,この植物は島固有です。,This plant is [native] to the island.,This plant is [native] to the island.,[need it] | この植物は島古湯です。 | This plant is native to the island. | This plant is native to the island.
TOEIC_kin_kaitei_04.mp3,level_600,395,economic,最近の経済成長,recent [economic] growth,recent [economic] growth,economic | 最近の経済成長。 | Recent [economic] growth. | Recent [economic] growth.
TOEIC_kin_kaitei_04.mp3,level_600,396,settle,新たな仕事になれる,[settle] into a new job,[settle] into a new job,[0] | 新たな仕事になれる。 | settle into a new job. | settle into a new job.
TOEIC_kin_kaitei_04.mp3,level_600,397,practical,実践的な経験を積む,gain [practical] experience,gain [practical] experience,practical | 実践的な経験を積む。 | gain [practical] experience. | gain [practical] experience.
TOEIC_kin_kaitei_04.mp3,level_600,398,scholarship,奨学金を申請する,apply for a [scholarship],apply for a [scholarship],scholarship | 小学金を申請する。 | Apply for a [scholarship]. | Apply for a [scholarship].
TOEIC_kin_kaitei_04.mp3,level_600,399,import,海外から商品を輸入する,[import] goods from overseas,[import] goods from overseas,import | 海外から商品を輸入する。 | [import] goods from overseas. | [import] goods from overseas.
TOEIC_kin_kaitei_04.mp3,level_600,400,atmosphere,温かい雰囲気,a warm [atmosphere],a warm [atmosphere],atmosphere | 温かい雰囲気。 | a warm [atmosphere]. | a warm [atmosphere].
TOEIC_kin_kaitei_09.mp3,level_730,401,supervisor,上司と話す,speak with a [supervisor],speak with a [supervisor],supervisor | 上司と話す。 | Speak with a [supervisor]. | Speak with a [supervisor].
TOEIC_kin_kaitei_09.mp3,level_730,402,storage,保管施設,a [storage] facility,a [storage] facility,[story] | 保管施設。 | a storage facility. | A storage facility.
TOEIC_kin_kaitei_09.mp3,level_730,403,invoice,請求書を送る,send an [invoice],send an [invoice],[invoit] | 請求書を送る。 | send an invoice. | Send an invoice.
TOEIC_kin_kaitei_09.mp3,level_730,404,associate,企業に関連する費用,costs [associated] with starting a business,costs [associated] with starting a business,associate | 企業に関連する費用。 | costs [associated] with starting a business. | costs [associated] with starting a business.
TOEIC_kin_kaitei_09.mp3,level_730,405,revice,スケジュールを修正する,revise a schedule,revise a schedule,[revive] | オッケジュールを修正する。 | revise a schedule. | revise a schedule.
TOEIC_kin_kaitei_09.mp3,level_730,406,appliance,キッチン家電,kitchen [appliances],kitchen [appliances],[apply it] | キッチン家電。 | kitchen appliances. | kitchen appliances.
TOEIC_kin_kaitei_09.mp3,level_730,407,ensure,確実に全てがスムーズに進むようにする,[ensure] that everything goes smoothly,[ensure] that everything goes smoothly,ensure | 確実に全てがスムーズに進むようにする。 | [ensure] that everything goes smoothly. | [ensure] that everything goes smoothly.
TOEIC_kin_kaitei_09.mp3,level_730,408,catering,そのカフェはケータリングサービスを提供している。,The cafe offers [catering] services.,The cafe offers [catering] services.,catering | そのカフェはケータリングサービスを提供している。 | The cafe offers [catering] services. | The cafe offers [catering] services.
TOEIC_kin_kaitei_09.mp3,level_730,409,inventory,在康を減らす,reduce [inventory],reduce [inventory],inventory | 在康を減らす。 | Reduce [inventory]. | Reduce [inventory].
TOEIC_kin_kaitei_09.mp3,level_730,410,warranty,3年保証,a three-year [warranty],a three-year [warranty],warranty | 3年保証。 | a three-year [warranty]. | a three-year [warranty].
TOEIC_kin_kaitei_09.mp3,level_730,411,specialized,その会社はデジタルマーケティングを専門にしている。,The company [specializes] in digital marketing.,The company [specializes] in digital marketing.,[specialized] | その会社はデジタルマーケティングを専門にしている。 | The company specializes in digital marketing. | The company specializes in digital marketing.
TOEIC_kin_kaitei_09.mp3,level_730,412,retail,小売店,[retail] store,[retail] stores,retail | コウリテン | [retail] Store | [retail] stores.
